car_id,fuelType,rating,renterTripsTaken,reviewCount,owner.id,vehicle.make,vehicle.model,vehicle.type,vehicle.year
3112,GASOLINE,5.0,6,5,6348320,Mercedes-benz,C-Class,car,2019
3113,HYBRID,4.79,176,128,3248814,BMW,i8,car,2015
3114,HYBRID,5.0,52,48,4229573,Hyundai,Ioniq Hybrid,car,2019
3115,GASOLINE,4.97,42,37,4229573,Toyota,RAV4,suv,2018
3116,GASOLINE,5.0,37,33,3240182,BMW,7-Series,car,2019
3117,GASOLINE,5.0,1,1,4229573,Toyota,Highlander,suv,2019
3118,ELECTRIC,,0,0,4935738,Tesla,Model 3,car,2020
3119,GASOLINE,4.99,109,97,4311443,Maserati,Ghibli,car,2015
3120,GASOLINE,4.96,33,27,3240182,Porsche,911,car,2012
3121,GASOLINE,5.0,4,3,2493988,Jaguar,F-TYPE,car,2017
3122,GASOLINE,5.0,29,24,585870,Chevrolet,Equinox,suv,2019
3123,GASOLINE,4.79,209,169,3248814,Chevrolet,Corvette,car,2017
3124,GASOLINE,4.56,12,9,957892,Volkswagen,Eos,car,2009
3125,GASOLINE,4.9,41,40,6732603,Chevrolet,Corvette Stingray,car,2014
3126,GASOLINE,,0,0,2488055,Mercedes-Benz,S-Class,car,2016
3127,GASOLINE,4.87,17,15,7448259,Porsche,718 Boxster,car,2018
3128,GASOLINE,5.0,19,12,6166638,Ferrari,488 Spider,car,2019
3129,ELECTRIC,5.0,20,18,5107314,Tesla,Model S,car,2018
3130,ELECTRIC,5.0,1,1,2161426,Tesla,Model X,suv,2019
3131,GASOLINE,4.99,96,93,3240182,Chevrolet,Corvette,car,2019
3132,GASOLINE,5.0,17,14,354032,Kia,Soul,car,2014
3133,GASOLINE,4.91,77,69,4903776,Chevrolet,Camaro,car,2011
3134,GASOLINE,5.0,74,68,2087524,Maserati,Ghibli,car,2015
3135,GASOLINE,4.86,39,37,9722950,Kia,Optima,car,2019
3136,GASOLINE,4.62,126,99,3248814,Porsche,Cayman,car,2015
3137,GASOLINE,,0,0,4229573,Nissan,Altima,car,2020
3138,GASOLINE,4.87,60,53,1131429,Chevrolet,Camaro,car,2011
3139,GASOLINE,5.0,4,4,3240182,Chevrolet,Corvette,car,2019
3140,GASOLINE,,0,0,15630978,Ford,Mustang,car,2017
3141,GASOLINE,,0,0,15789375,Lamborghini,Urus,suv,2019
3142,DIESEL,5.0,5,4,14686585,Porsche,Cayenne,suv,2015
3143,GASOLINE,5.0,42,39,414549,Lexus,LC 500,car,2018
3144,GASOLINE,5.0,45,39,8556842,Jeep,Wrangler Unlimited,suv,2019
3145,HYBRID,,0,0,7041072,BMW,X5,suv,2018
3146,GASOLINE,4.97,34,29,4216964,Chevrolet,Silverado 1500,truck,2018
3147,GASOLINE,5.0,1,1,585870,Chevrolet,Trax,suv,2020
3148,ELECTRIC,4.97,159,132,376701,Tesla,Model 3,car,2018
3149,GASOLINE,4.96,56,50,4229573,Hyundai,Sonata,car,2019
3150,,,1,0,2283050,Lamborghini,Huracan,car,2018
3151,GASOLINE,5.0,6,6,9722950,Chevrolet,Spark,car,2020
3152,GASOLINE,5.0,43,36,342612,BMW,X5,suv,2018
3153,ELECTRIC,,0,0,1201947,Tesla,Model S,car,2017
3154,GASOLINE,5.0,8,6,15038674,Land Rover,Range Rover Sport,suv,2019
3155,GASOLINE,5.0,13,9,2197538,Jeep,Wrangler Unlimited,suv,2019
3156,GASOLINE,,0,0,7560401,Mercedes-Benz,S-Class,car,2018
3157,HYBRID,5.0,10,8,2283050,Mercedes-Benz,S-Class,car,2017
3158,GASOLINE,4.99,109,96,2673359,Chevrolet,Corvette,car,2015
3159,GASOLINE,5.0,1,1,11320201,Maserati,Ghibli,car,2016
3160,GASOLINE,4.98,65,61,4229573,Hyundai,Elantra,car,2020
3161,ELECTRIC,5.0,32,28,1417175,Tesla,Model 3,car,2018
3162,GASOLINE,,0,0,15293332,Toyota,Supra,car,2020
3163,GASOLINE,,0,0,6410040,Ferrari,348 Spider,car,1995
3164,GASOLINE,4.82,56,51,7294319,Chevrolet,Corvette,car,2018
3165,HYBRID,5.0,6,5,1096811,Toyota,Prius c,car,2016
3166,GASOLINE,5.0,14,13,4423729,Dodge,Challenger,car,2018
3167,GASOLINE,4.79,15,14,9722950,Chevrolet,Impala,car,2019
3168,GASOLINE,5.0,14,13,5292463,Acura,TSX,car,2012
3169,GASOLINE,4.97,46,40,414549,Porsche,Panamera,car,2015
3170,GASOLINE,5.0,2,2,2409889,Porsche,Cayenne,suv,2017
3171,ELECTRIC,4.88,25,16,161542,Tesla,Model X,suv,2016
3172,GASOLINE,,0,0,1448941,Mercedes-benz,E-Class,car,2019
3173,,5.0,38,26,2808193,Ferrari,488GTB,car,2019
3174,ELECTRIC,4.99,99,80,523389,Tesla,Model S,car,2015
3175,ELECTRIC,4.36,11,11,9596181,Tesla,Model S,car,2013
3176,ELECTRIC,4.6,17,10,893373,Tesla,Model S,car,2016
3177,GASOLINE,,0,0,7041072,Jeep,Cherokee,suv,2016
3178,GASOLINE,,0,0,677974,Mercedes-Benz,GLC-Class,suv,2016
3179,GASOLINE,4.9,22,20,2126061,BMW,6 Series,car,2017
3180,GASOLINE,5.0,6,4,15038674,BMW,X5,suv,2019
3181,GASOLINE,5.0,7,7,14686585,Mercedes-benz,GLE-Class,suv,2020
3182,GASOLINE,5.0,6,6,65356,Honda,Odyssey,minivan,2016
3183,GASOLINE,,0,0,13000175,Kia,Sorento,suv,2018
3184,ELECTRIC,5.0,19,16,3240182,Tesla,Model S,car,2016
3185,ELECTRIC,4.78,202,151,893373,Tesla,Model S,car,2017
3186,GASOLINE,4.77,80,65,3248814,Mercedes-Benz,E-Class,car,2018
3187,ELECTRIC,5.0,8,7,3073259,Tesla,Model S,car,2017
3188,GASOLINE,5.0,3,3,2783239,Pontiac,Solstice,car,2007
3189,GASOLINE,4.5,5,4,9722950,Nissan,Rogue,suv,2020
3190,GASOLINE,5.0,2,2,3248023,BMW,M4,car,2017
3191,HYBRID,5.0,6,5,4216964,BMW,i3,car,2016
3192,GASOLINE,4.99,172,145,354032,Honda,Civic,car,2011
3193,GASOLINE,5.0,69,60,2087524,Polaris,Slingshot,car,2017
3194,GASOLINE,4.63,117,92,3248814,BMW,4 Series,car,2018
3195,GASOLINE,4.98,70,60,6410040,FIAT,124 Spider,car,2018
3196,GASOLINE,5.0,14,14,614480,BMW,X5,suv,2019
3197,GASOLINE,4.8,86,61,3248814,Audi,A5,car,2018
3198,,5.0,11,7,2041686,Mercedes-Benz,G-Class,suv,2013
3199,GASOLINE,4.67,19,15,2087524,Ford,Mustang,car,2018
3200,GASOLINE,4.92,85,66,2041686,Mercedes-Benz,G-Class,suv,2013
3201,GASOLINE,5.0,1,1,15201635,Jeep,Grand Cherokee,suv,2018
3202,GASOLINE,,1,0,2409889,Ford,Mustang,car,2019
3203,GASOLINE,5.0,9,7,8200985,Toyota,Supra,car,2020
3204,HYBRID,4.94,19,16,3248023,BMW,I8,car,2019
3205,GASOLINE,4.86,9,7,10421330,Ford,Mustang,car,2018
3206,GASOLINE,4.61,101,76,3248814,Porsche,Boxster,car,2007
3207,GASOLINE,4.63,9,8,4903776,Chrysler,Pacifica,minivan,2018
3208,,5.0,6,3,14740742,Polaris,Slingshot,car,2015
3209,GASOLINE,4.94,92,81,2966298,Ford,Fiesta,car,2017
3210,GASOLINE,4.98,50,46,2966298,Ford,Focus,car,2018
3211,GASOLINE,4.96,79,69,2275136,Mazda,MAZDA2,car,2012
3212,GASOLINE,5.0,41,38,2966298,Ford,Focus,car,2018
3213,ELECTRIC,4.96,145,131,2966298,Tesla,Model 3,car,2018
3214,GASOLINE,,0,0,2275136,Dodge,Caliber,car,2010
3215,HYBRID,4.98,52,47,1090921,BMW,i8,car,2015
3216,GASOLINE,4.75,11,8,4135185,Honda,Accord,car,2013
3217,GASOLINE,4.96,91,69,2275136,Chevrolet,Spark,car,2014
3218,ELECTRIC,4.96,28,27,1282281,Tesla,Model S,car,2013
3219,ELECTRIC,4.96,25,25,1149269,Tesla,Model S,car,2016
3220,GASOLINE,4.79,27,24,1090921,Chevrolet,Corvette,car,2015
3221,ELECTRIC,5.0,4,4,964203,Tesla,Model X,suv,2016
3222,GASOLINE,5.0,2,1,7890175,Audi,A4,car,2013
3223,GASOLINE,4.99,117,107,2966298,Ford,Fiesta,car,2017
3224,GASOLINE,4.57,7,7,10960334,Chevrolet,Corvette,car,2013
3225,GASOLINE,5.0,66,58,5511422,Porsche,Panamera,car,2012
3226,GASOLINE,5.0,9,8,1149269,Mazda,MX-5 Miata RF,car,2017
3227,GASOLINE,5.0,101,92,2966298,Ford,Fiesta,car,2017
3228,GASOLINE,4.99,121,109,2966298,Ford,Fiesta,car,2017
3229,ELECTRIC,4.97,85,71,1481507,Tesla,Model 3,car,2018
3230,GASOLINE,5.0,1,1,1090921,Ferrari,California,car,2010
3231,ELECTRIC,5.0,1,1,1481507,Tesla,Model 3,car,2020
3232,ELECTRIC,,0,0,15005391,Tesla,Model 3,car,2020
3233,ELECTRIC,5.0,7,6,1149269,Tesla,Model 3,car,2019
3234,GASOLINE,5.0,5,4,7849970,Ford,F-150,truck,2019
3235,ELECTRIC,5.0,1,1,7511156,Tesla,Model S,car,2016
3236,GASOLINE,5.0,28,26,8175844,BMW,5 Series,car,2011
3237,ELECTRIC,5.0,6,4,14862948,Tesla,Model X,suv,2018
3238,GASOLINE,5.0,5,4,2458269,Kia,Optima,car,2015
3239,GASOLINE,5.0,3,2,9664494,Porsche,911,car,2012
3240,GASOLINE,5.0,23,21,8175844,Lexus,ES 350,car,2013
3241,GASOLINE,5.0,7,7,9664494,BMW,M5,car,2015
3242,GASOLINE,,0,0,4547465,Mercedes-Benz,GL-Class,suv,2008
3243,ELECTRIC,5.0,9,8,212995,Tesla,Model S,car,2014
3244,GASOLINE,5.0,4,4,9263922,Buick,Verano,car,2014
3245,GASOLINE,5.0,7,7,8681459,Jeep,Renegade,suv,2017
3246,GASOLINE,4.93,30,27,3125148,Land Rover,Range Rover Velar,suv,2019
3247,GASOLINE,4.96,31,25,640475,BMW,X1,suv,2016
3248,ELECTRIC,5.0,3,3,3647591,Tesla,Model 3,car,2019
3249,GASOLINE,4.79,67,61,640475,Mercedes-Benz,C-Class,car,2016
3250,GASOLINE,4.9,26,20,1149269,Jeep,Wrangler,suv,2015
3251,GASOLINE,4.89,39,37,507959,Chevrolet,Corvette,car,2017
3252,GASOLINE,5.0,6,5,800376,Hyundai,Genesis G70,car,2019
3253,GASOLINE,5.0,1,1,4547465,Chevrolet,Cruze,car,2018
3254,GASOLINE,5.0,4,4,9664494,Land Rover,LR4,suv,2013
3255,GASOLINE,5.0,1,1,551014,Mercedes-Benz,C-Class,car,2014
3256,ELECTRIC,5.0,3,3,1606369,Tesla,Model 3,car,2018
3257,GASOLINE,4.75,5,4,1209902,Mercedes-Benz,M-Class,suv,2008
3258,GASOLINE,5.0,1,1,14647420,Subaru,Forester,suv,2017
3259,GASOLINE,5.0,10,9,8878260,Lexus,RX 350,suv,2017
3260,GASOLINE,4.79,30,24,800376,Ford,Fusion,car,2013
3261,GASOLINE,5.0,2,2,11672196,Volkswagen,Passat,car,2014
3262,GASOLINE,4.5,4,2,9645970,Land Rover,Range Rover Evoque,suv,2013
3263,GASOLINE,,0,0,9794914,Ford,Mustang,car,2019
3264,GASOLINE,5.0,4,4,3791022,Dodge,Durango,suv,2019
3265,DIESEL,,0,0,355576,BMW,X5,suv,2014
3266,GASOLINE,5.0,4,4,7966843,Ford,Transit Wagon,van,2018
3267,GASOLINE,5.0,4,1,7966843,Ford,Transit Wagon,van,2018
3268,GASOLINE,5.0,2,1,7966843,Ford,Transit Wagon,van,2018
3269,GASOLINE,5.0,8,7,9611532,Lexus,ES 350,car,2009
3270,GASOLINE,4.43,7,7,8878260,Honda,Odyssey,minivan,2015
3271,GASOLINE,5.0,16,5,7966843,Ford,Transit Wagon,van,2017
3272,GASOLINE,4.92,57,51,10969679,Toyota,Yaris,car,2008
3273,GASOLINE,5.0,3,1,7966843,Ford,Transit Wagon,van,2015
3274,GASOLINE,4.95,22,22,1759458,Mercedes-Benz,CLA-Class,car,2014
3275,GASOLINE,5.0,91,80,10757357,Ford,Fiesta,car,2019
3276,GASOLINE,5.0,3,3,15501759,Polaris,Slingshot,car,2020
3277,ELECTRIC,,0,0,15207441,Tesla,Model S,car,2016
3278,GASOLINE,4.99,91,77,3670797,Hyundai,Elantra,car,2018
3279,GASOLINE,4.96,89,77,7878297,Hyundai,Accent,car,2018
3280,GASOLINE,4.98,101,91,7878297,Hyundai,Accent,car,2018
3281,ELECTRIC,,0,0,15524263,Tesla,Model 3,car,2020
3282,GASOLINE,4.94,58,53,7878297,Hyundai,Tucson,suv,2018
3283,,,0,0,10889638,Polaris,Slingshot,car,2019
3284,,,0,0,10889638,Polaris,Slingshot,car,2019
3285,GASOLINE,,0,0,10889638,Mercedes-Benz,C-Class,car,2014
3286,GASOLINE,5.0,5,4,6834359,Toyota,Tundra,truck,2018
3287,HYBRID,4.93,33,28,10817737,Ford,Fusion,car,2010
3288,GASOLINE,5.0,2,2,10907312,Ford,Fusion,car,2017
3289,GASOLINE,5.0,11,10,12194762,Mazda,MX-5 Miata,car,2016
3290,GASOLINE,,0,0,386742,Nissan,Sentra,car,2015
3291,GASOLINE,5.0,6,6,15162497,Subaru,Impreza,car,2017
3292,ELECTRIC,5.0,7,5,1036065,Tesla,Model S,car,2015
3293,GASOLINE,4.93,33,30,12194762,Volkswagen,Jetta,car,2017
3294,GASOLINE,5.0,13,13,12194762,Audi,Q3,suv,2017
3295,GASOLINE,5.0,25,25,14266216,Hyundai,Sonata,car,2013
3296,GASOLINE,5.0,17,15,12194762,Volkswagen,Tiguan,suv,2016
3297,ELECTRIC,5.0,18,17,14907401,Tesla,Model S,car,2016
3298,GASOLINE,5.0,29,26,12194762,MINI,Cooper Countryman,car,2013
3299,GASOLINE,5.0,2,1,13615207,Chevrolet,Tahoe,suv,2017
3300,GASOLINE,5.0,46,45,2026947,Mazda,CX-5,suv,2016
3301,ELECTRIC,4.83,9,6,9602588,Tesla,Model 3,car,2019
3302,ELECTRIC,5.0,35,32,5523649,Tesla,Model 3,car,2019
3303,GASOLINE,5.0,31,29,8669035,Ford,Mustang,car,2017
3304,GASOLINE,5.0,32,25,2410003,Ford,Mustang,car,2017
3305,GASOLINE,4.97,127,104,6924112,Jeep,Wrangler,suv,2018
3306,GASOLINE,4.94,19,18,3088614,Jaguar,F-TYPE,car,2014
3307,GASOLINE,4.7,10,10,2254494,Aston Martin,DB9,car,2010
3308,HYBRID,4.96,35,28,2410003,Toyota,Prius,car,2010
3309,GASOLINE,5.0,24,22,9701822,Chevrolet,Camaro,car,2019
3310,GASOLINE,5.0,1,1,12011311,Subaru,WRX,car,2016
3311,GASOLINE,5.0,8,8,10128079,Chevrolet,Corvette,car,2019
3312,ELECTRIC,4.97,70,61,640814,Tesla,Model 3,car,2019
3313,GASOLINE,5.0,79,75,4020026,Ford,Mustang,car,2017
3314,GASOLINE,5.0,19,18,7152323,Toyota,Sienna,minivan,2018
3315,GASOLINE,4.8,11,10,10392344,Mercedes-Benz,S-Class,car,2014
3316,,4.7,34,27,864946,Chevrolet,Corvette,car,2019
3317,GASOLINE,5.0,18,14,6113037,Toyota,Camry,car,2020
3318,GASOLINE,5.0,16,9,9541863,Lamborghini,Huracan,car,2016
3319,GASOLINE,4.94,41,34,6924112,Jeep,Wrangler Unlimited,suv,2020
3320,GASOLINE,5.0,3,2,15462316,Volvo,S60,car,2014
3321,GASOLINE,5.0,4,3,6113037,Toyota,Tundra,truck,2020
3322,GASOLINE,5.0,1,1,15638205,Cadillac,XTS,car,2017
3323,GASOLINE,5.0,120,114,2168708,Chevrolet,Corvette Stingray,car,2014
3324,GASOLINE,4.97,66,60,6190641,Mercedes-Benz,E-Class,car,2014
3325,GASOLINE,5.0,7,5,8035496,Porsche,Macan,suv,2020
3326,GASOLINE,5.0,14,14,10392344,Mercedes-Benz,AMG GT,car,2018
3327,GASOLINE,5.0,48,43,6924112,Jeep,Wrangler Unlimited,suv,2020
3328,HYBRID,5.0,26,21,2410003,Lexus,RX 450h,suv,2013
3329,GASOLINE,5.0,62,56,3237409,Land Rover,Range Rover Sport,suv,2014
3330,ELECTRIC,5.0,1,1,640814,Tesla,Model S,car,2012
3331,ELECTRIC,4.95,86,66,1150655,Tesla,Model X,suv,2017
3332,GASOLINE,5.0,14,11,4800235,Land Rover,Range Rover Velar,suv,2019
3333,GASOLINE,4.75,6,4,9541863,Ferrari,488GTB,car,2018
3334,GASOLINE,,0,0,15638205,Volkswagen,Eos,car,2013
3335,,,0,0,14795675,Polaris,Slingshot,car,2019
3336,GASOLINE,5.0,38,35,8669035,Dodge,Grand Caravan,minivan,2013
3337,GASOLINE,4.85,23,20,3237409,Land Rover,Range Rover Sport,suv,2014
3338,GASOLINE,4.96,29,24,2619030,Ford,Focus,car,2016
3339,GASOLINE,,1,0,1689194,Jeep,Gladiator,truck,2020
3340,GASOLINE,4.86,51,43,3772816,Land Rover,Range Rover Evoque,suv,2013
3341,GASOLINE,,0,0,5176222,Infiniti,QX60,suv,2014
3342,GASOLINE,4.96,64,55,3237409,Land Rover,Range Rover Sport,suv,2014
3343,GASOLINE,5.0,29,25,9701822,Ford,Mustang,car,2018
3344,GASOLINE,4.93,39,30,9701822,Ford,Mustang,car,2018
3345,GASOLINE,5.0,3,3,9525628,BMW,4-Series,car,2020
3346,GASOLINE,5.0,56,55,4020026,Ford,Mustang,car,2016
3347,GASOLINE,4.93,17,15,7374542,Dodge,Grand Caravan,minivan,2019
3348,GASOLINE,5.0,2,2,14423417,Land Rover,Range Rover Sport,suv,2018
3349,GASOLINE,5.0,17,14,327969,Audi,Q8,suv,2019
3350,GASOLINE,5.0,3,3,8035496,Volvo,XC90,suv,2020
3351,ELECTRIC,4.84,50,43,1150655,Tesla,Model S,car,2017
3352,GASOLINE,4.65,18,17,3772816,Alfa Romeo,Giulia,car,2017
3353,GASOLINE,4.97,32,31,7374542,Jeep,Cherokee,suv,2019
3354,GASOLINE,4.99,208,164,731748,BMW,4 Series,car,2017
3355,GASOLINE,4.89,31,27,2883701,Volvo,XC90,suv,2018
3356,GASOLINE,4.96,112,107,4020026,Dodge,Challenger,car,2014
3357,ELECTRIC,4.91,16,11,9158484,Tesla,Model X,suv,2018
3358,GASOLINE,4.88,10,8,327969,Mercedes-benz,GLE-Class,suv,2020
3359,GASOLINE,4.86,78,65,9690380,Ford,Mustang,car,2019
3360,GASOLINE,5.0,45,40,3441058,Polaris,Slingshot,car,2019
3361,GASOLINE,,0,0,12092003,Volvo,S80,car,2008
3362,GASOLINE,,0,0,10286982,Mercedes-benz,E-Class,car,2019
3363,GASOLINE,4.71,8,7,12826790,Volkswagen,Passat,car,2017
3364,GASOLINE,4.79,35,29,4293191,Chevrolet,Suburban,suv,2015
3365,GASOLINE,4.97,77,63,9690380,BMW,4 Series Gran Coupe,car,2016
3366,GASOLINE,5.0,14,8,3088614,Land Rover,Range Rover Evoque,suv,2015
3367,GASOLINE,5.0,2,1,15666714,Nissan,Rogue,suv,2013
3368,GASOLINE,5.0,34,26,3772816,Ford,Mustang,car,2016
3369,GASOLINE,5.0,2,1,864946,Mercedes-benz,GLS-Class,suv,2019
3370,GASOLINE,5.0,36,34,4344950,Chevrolet,Cruze Limited,car,2016
3371,GASOLINE,5.0,218,181,731748,Mercedes-Benz,SLK-Class,car,2015
3372,GASOLINE,5.0,25,22,8669035,Kia,Sportage,suv,2015
3373,GASOLINE,4.91,107,88,9690380,BMW,4 Series,car,2018
3374,GASOLINE,5.0,43,37,2043564,Ford,F-150,truck,2017
3375,GASOLINE,5.0,4,2,7374542,Dodge,Grand Caravan,minivan,2019
3376,GASOLINE,4.9,24,21,3772816,Dodge,Durango,suv,2015
3377,GASOLINE,4.89,44,35,7374542,Chevrolet,Equinox,suv,2016
3378,GASOLINE,4.98,60,51,6190641,FIAT,500,car,2013
3379,GASOLINE,5.0,16,15,4344950,Chevrolet,Equinox,suv,2011
3380,GASOLINE,5.0,1,1,9722821,BMW,X3,suv,2017
3381,GASOLINE,5.0,1,1,15638205,Dodge,Grand Caravan,minivan,2014
3382,GASOLINE,5.0,3,3,1158477,GMC,Canyon,truck,2016
3383,GASOLINE,4.88,17,16,7113134,Toyota,RAV4,suv,2018
3384,GASOLINE,5.0,5,5,14457582,Hyundai,Equus,car,2014
3385,GASOLINE,5.0,1,1,15638205,Chrysler,Town and Country,minivan,2012
3386,GASOLINE,4.97,81,64,731748,BMW,2 Series,car,2016
3387,GASOLINE,,1,0,14408451,Toyota,Camry,car,2017
3388,GASOLINE,4.39,24,23,11200338,Ford,Mustang,car,2017
3389,GASOLINE,5.0,1,1,9541863,Lamborghini,Urus,suv,2019
3390,GASOLINE,,1,0,8669035,Chevrolet,Cruze,car,2012
3391,GASOLINE,,0,0,2258170,Lexus,NX 300,suv,2018
3392,GASOLINE,5.0,11,7,4344950,Chevrolet,Cruze,car,2011
3393,GASOLINE,4.5,22,18,11200338,BMW,4 Series,car,2018
3394,GASOLINE,5.0,1,1,3237409,Audi,A6,car,2019
3395,GASOLINE,4.94,18,17,4344950,Chevrolet,Sonic,car,2013
3396,GASOLINE,4.85,48,39,3237409,BMW,4 Series,car,2014
3397,GASOLINE,5.0,5,4,14835595,Nissan,Versa,car,2016
3398,GASOLINE,4.99,115,106,6659719,Subaru,Outback,suv,2019
3399,GASOLINE,4.93,111,92,5764812,Toyota,Corolla,car,2016
3400,GASOLINE,5.0,74,65,4921537,Honda,Civic,car,2017
3401,GASOLINE,5.0,148,138,6659719,Mercedes-Benz,C-Class,car,2018
3402,GASOLINE,4.9,46,39,1096035,Volkswagen,Jetta,car,2015
3403,GASOLINE,4.97,43,39,1096035,Honda,Accord,car,2018
3404,ELECTRIC,5.0,59,54,1005272,Tesla,Model 3,car,2018
3405,ELECTRIC,5.0,18,13,1096035,Tesla,Model 3,car,2020
3406,ELECTRIC,5.0,32,31,1096035,Tesla,Model 3,car,2019
3407,GASOLINE,5.0,5,3,6635741,Subaru,Legacy,car,2020
3408,GASOLINE,5.0,91,85,6635741,Honda,CR-V,suv,2019
3409,GASOLINE,4.94,54,47,7313228,Toyota,RAV4,suv,2015
3410,GASOLINE,5.0,4,4,6635741,Honda,Pilot,suv,2019
3411,GASOLINE,4.97,68,58,7313228,Nissan,Rogue,suv,2017
3412,GASOLINE,,0,0,6659719,Jeep,Wrangler Unlimited,suv,2020
3413,GASOLINE,5.0,16,13,1096035,Honda,Odyssey,minivan,2018
3414,ELECTRIC,4.81,28,26,338456,Tesla,Model X,suv,2016
3415,ELECTRIC,4.91,117,91,976194,Tesla,Model X,suv,2018
3416,GASOLINE,5.0,3,3,6635741,Mercedes-benz,GLC-Class,suv,2020
3417,GASOLINE,5.0,26,20,1096035,Honda,Civic,car,2018
3418,GASOLINE,4.91,52,46,4921537,Volkswagen,Touareg,suv,2014
3419,GASOLINE,5.0,2,1,15079787,Porsche,911,car,2018
3420,GASOLINE,4.92,13,12,10443511,Volkswagen,Tiguan,suv,2015
3421,HYBRID,4.89,54,47,1031108,Lexus,CT 200h,car,2015
3422,ELECTRIC,5.0,3,3,7197062,Tesla,Model 3,car,2018
3423,ELECTRIC,4.86,35,22,976194,Tesla,Model X,suv,2018
3424,GASOLINE,4.97,128,91,5861496,BMW,X3,suv,2016
3425,GASOLINE,5.0,1,1,15504721,Honda,Accord Sedan,car,2020
3426,ELECTRIC,5.0,18,17,338456,Tesla,Model X,suv,2019
3427,GASOLINE,5.0,51,46,1096035,MINI,Hardtop 2dr,car,2019
3428,ELECTRIC,5.0,7,6,8633909,Tesla,Model X,suv,2018
3429,ELECTRIC,4.96,87,72,976194,Tesla,Model X,suv,2018
3430,ELECTRIC,5.0,17,16,10302426,Tesla,Model X,suv,2019
3431,HYBRID,4.98,47,43,3771349,Hyundai,Ioniq Hybrid,car,2017
3432,HYBRID,5.0,35,32,2459011,BMW,i8,car,2017
3433,ELECTRIC,4.94,19,16,976194,Tesla,Model X,suv,2019
3434,ELECTRIC,4.95,94,83,976194,Tesla,Model X,suv,2017
3435,GASOLINE,5.0,4,4,14545819,Mercedes-Benz,G-Class,suv,2010
3436,ELECTRIC,5.0,4,4,11536062,Tesla,Model S,car,2013
3437,GASOLINE,4.96,80,70,1031108,FIAT,500,car,2013
3438,GASOLINE,4.77,17,13,2459011,Mercedes-Benz,S-Class,car,2015
3439,ELECTRIC,4.93,91,69,976194,Tesla,Model 3,car,2018
3440,GASOLINE,5.0,5,4,2459011,Porsche,Panamera,car,2017
3441,ELECTRIC,5.0,42,41,3082494,Tesla,Model 3,car,2018
3442,GASOLINE,5.0,7,6,11536062,Mercedes-benz,GLS-Class,suv,2019
3443,GASOLINE,4.96,51,46,11004094,Mercedes-Benz,G-Class,suv,2015
3444,GASOLINE,5.0,5,2,14731540,Mercedes-Benz,AMG GT,car,2016
3445,ELECTRIC,4.99,95,88,3082494,Tesla,Model 3,car,2018
3446,GASOLINE,4.95,395,285,320877,Scion,xB,car,2006
3447,GASOLINE,5.0,9,7,15079787,BMW,7 Series,car,2016
3448,GASOLINE,5.0,6,6,2459011,Land Rover,Range Rover,suv,2016
3449,GASOLINE,5.0,6,3,2459011,Ford,Shelby GT350,car,2016
3450,GASOLINE,5.0,4,3,8808196,BMW,X6,suv,2017
3451,GASOLINE,4.0,7,5,2459011,Maserati,Ghibli,car,2016
3452,GASOLINE,5.0,105,101,3939290,Toyota,Tacoma,truck,2017
3453,GASOLINE,5.0,29,26,6250422,Volkswagen,Routan,minivan,2011
3454,GASOLINE,5.0,3,2,2459011,Ford,Shelby GT350,car,2016
3455,GASOLINE,4.97,45,35,2459011,Land Rover,Range Rover,suv,2016
3456,ELECTRIC,5.0,11,10,7793541,Tesla,Model X,suv,2020
3457,GASOLINE,4.93,159,135,686744,BMW,3 Series,car,2014
3458,GASOLINE,4.9,11,10,3480372,Hyundai,Genesis,car,2013
3459,GASOLINE,5.0,14,10,11632840,Volkswagen,Tiguan,suv,2016
3460,GASOLINE,4.95,71,65,148243,Toyota,Sequoia,suv,2016
3461,GASOLINE,5.0,1,1,496956,Porsche,Panamera,car,2012
3462,GASOLINE,5.0,2,2,8808196,Mercedes-Benz,E-Class,car,2017
3463,ELECTRIC,5.0,13,13,4552654,Tesla,Model 3,car,2019
3464,GASOLINE,5.0,3,2,6250422,Subaru,Outback,suv,2017
3465,GASOLINE,5.0,43,36,8808196,Subaru,Outback,suv,2019
3466,DIESEL,5.0,5,4,2459011,Jaguar,F-PACE,suv,2017
3467,GASOLINE,4.93,44,28,6250422,Mazda,3,car,2012
3468,GASOLINE,5.0,4,3,15669868,Subaru,WRX,car,2017
3469,GASOLINE,5.0,41,35,9065056,Toyota,Sienna,minivan,2018
3470,GASOLINE,5.0,2,2,2459011,Audi,SQ5,suv,2019
3471,GASOLINE,4.67,13,12,6250422,Audi,A4,car,2013
3472,GASOLINE,4.98,54,46,6250422,Volkswagen,Touareg,suv,2014
3473,GASOLINE,4.77,93,74,2459011,Porsche,Cayenne,suv,2017
3474,GASOLINE,5.0,86,78,3939290,Toyota,Highlander,suv,2017
3475,ELECTRIC,5.0,22,20,2391720,Tesla,Model 3,car,2019
3476,GASOLINE,5.0,14,13,14731540,Audi,A7,car,2016
3477,GASOLINE,5.0,3,3,6792110,Porsche,911,car,2013
3478,GASOLINE,5.0,18,15,10822825,Jeep,Wrangler,suv,2015
3479,GASOLINE,4.83,14,12,14731540,Audi,Q7,suv,2017
3480,GASOLINE,5.0,4,2,2459011,Porsche,Macan,suv,2017
3481,GASOLINE,4.96,62,53,2391720,Porsche,Cayman,car,2014
